time,discipline,value
-6,Role15_L56,2.6616920879977357
-6,Role15_L78,1.3308460439988679
-5,Role13_L12,6.719324297023826
-5,Role13_L34,12.094783734642888
-5,Role13_L56,5.37545943761906
-5,Role13_L78,2.68772971880953
-5,Role14_L12,8.399155371279782
-5,Role14_L34,15.118479668303607
-5,Role14_L56,6.719324297023826
-5,Role14_L78,3.359662148511913
-5,Role15_L12,10.078986445535739
-5,Role15_L34,18.14217560196433
-5,Role15_L56,8.06318915642859
-5,Role15_L78,4.031594578214295
-4,Role13_L12,18.798778192116924
-4,Role13_L34,33.83780074581046
-4,Role13_L56,15.03902255369354
-4,Role13_L78,7.51951127684677
-4,Role14_L12,23.498472740146152
-4,Role14_L34,42.297250932263076
-4,Role14_L56,18.798778192116924
-4,Role14_L78,9.399389096058462
-4,Role15_L12,28.198167288175384
-4,Role15_L34,50.75670111871568
-4,Role15_L56,22.558533830540306
-4,Role15_L78,11.279266915270153
-3,Role13_L12,43.6393139886539
-3,Role13_L34,78.55076517957703
-3,Role13_L56,34.911451190923124
-3,Role13_L78,17.455725595461562
-3,Role14_L12,54.54914248581738
-3,Role14_L34,98.18845647447128
-3,Role14_L56,43.6393139886539
-3,Role14_L78,21.81965699432695
-3,Role15_L12,65.45897098298084
-3,Role15_L34,117.82614776936552
-3,Role15_L56,52.36717678638468
-3,Role15_L78,26.18358839319234
-2,Role13_L12,75.03333333333335
-2,Role13_L34,135.06000000000003
-2,Role13_L56,60.02666666666668
-2,Role13_L78,30.01333333333334
-2,Role14_L12,93.79166666666669
-2,Role14_L34,168.825
-2,Role14_L56,75.03333333333335
-2,Role14_L78,37.51666666666667
-2,Role15_L12,112.55
-2,Role15_L34,202.59
-2,Role15_L56,90.04
-2,Role15_L78,45.02
-1,Role13_L12,97.16672159198068
-1,Role13_L34,174.90009886556524
-1,Role13_L56,77.73337727358454
-1,Role13_L78,38.86668863679227
-1,Role14_L12,121.45840198997584
-1,Role14_L34,218.6251235819565
-1,Role14_L56,97.16672159198068
-1,Role14_L78,48.58336079599034
-1,Role15_L12,145.750082387971
-1,Role15_L34,262.3501482983478
-1,Role15_L56,116.6000659103768
-1,Role15_L78,58.3000329551884
0,Role13_L12,107.17726563693458
0,Role13_L34,192.91907814648224
0,Role13_L56,85.74181250954767
0,Role13_L78,42.870906254773836
0,Role14_L12,133.9715820461682
0,Role14_L34,241.14884768310276
0,Role14_L56,107.17726563693458
0,Role14_L78,53.58863281846729
0,Role15_L12,160.76589845540184
0,Role15_L34,289.3786172197233
0,Role15_L56,128.61271876432147
0,Role15_L78,64.30635938216074
1,Role13_L12,110.79142780947672
1,Role13_L34,199.42457005705808
1,Role13_L56,88.63314224758138
1,Role13_L78,44.31657112379069
1,Role14_L12,138.48928476184588
1,Role14_L34,249.2807125713226
1,Role14_L56,110.7914278094767
1,Role14_L78,55.39571390473835
1,Role15_L12,166.18714171421504
1,Role15_L34,299.13685508558706
1,Role15_L56,132.94971337137204
1,Role15_L78,66.47485668568602
2,Role13_L12,111.98716172242922
2,Role13_L34,201.5768911003726
2,Role13_L56,89.58972937794337
2,Role13_L78,44.794864688971685
2,Role14_L12,139.9839521530365
2,Role14_L34,251.9711138754657
2,Role14_L56,111.9871617224292
2,Role14_L78,55.9935808612146
2,Role15_L12,167.9807425836438
2,Role15_L34,302.36533665055885
2,Role15_L56,134.38459406691504
2,Role15_L78,67.19229703345752
3,Role13_L12,112.37117359330301
3,Role13_L34,202.26811246794543
3,Role13_L56,89.8969388746424
3,Role13_L78,44.9484694373212
3,Role14_L12,140.46396699162875
3,Role14_L34,252.83514058493176
3,Role14_L56,112.371173593303
3,Role14_L78,56.1855867966515
3,Role15_L12,168.55676038995452
3,Role15_L34,303.4021687019181
3,Role15_L56,134.84540831196358
3,Role15_L78,67.42270415598179
4,Role13_L12,112.49331543791817
4,Role13_L34,202.48796778825272
4,Role13_L56,89.99465235033455
4,Role13_L78,44.997326175167274
4,Role14_L12,140.6166442973977
4,Role14_L34,253.10995973531587
4,Role14_L56,112.49331543791816
4,Role14_L78,56.24665771895908
4,Role15_L12,168.73997315687723
4,Role15_L34,303.731951682379
4,Role15_L56,134.9919785255018
4,Role15_L78,67.4959892627509
5,Role13_L12,112.53204540398544
5,Role13_L34,202.55768172717376
5,Role13_L56,90.02563632318834
5,Role13_L78,45.01281816159417
5,Role14_L12,140.66505675498178
5,Role14_L34,253.1971021589672
5,Role14_L56,112.53204540398544
5,Role14_L78,56.26602270199272
5,Role15_L12,168.79806810597813
5,Role15_L34,303.83652259076064
5,Role15_L56,135.0384544847825
5,Role15_L78,67.51922724239125
6,Role13_L12,112.54431429490174
6,Role13_L34,202.57976573082314
6,Role13_L56,90.03545143592139
6,Role13_L78,45.017725717960694
6,Role14_L12,140.68039286862717
6,Role14_L34,253.2247071635289
6,Role14_L56,112.54431429490174
6,Role14_L78,56.27215714745087
6,Role15_L12,168.8164714423526
6,Role15_L34,303.86964859623464
6,Role15_L56,135.05317715388207
6,Role15_L78,67.52658857694104
7,Role13_L12,112.54819963455462
7,Role13_L34,202.58675934219832
7,Role13_L56,90.03855970764369
7,Role13_L78,45.01927985382184
7,Role14_L12,140.68524954319327
7,Role14_L34,253.23344917774787
7,Role14_L56,112.54819963455462
7,Role14_L78,56.27409981727731
7,Role15_L12,168.82229945183192
7,Role15_L34,303.8801390132974
7,Role15_L56,135.05783956146553
7,Role15_L78,67.52891978073276
8,Role13_L12,112.54942993187018
8,Role13_L34,202.58897387736633
8,Role13_L56,90.03954394549615
8,Role13_L78,45.019771972748075
8,Role14_L12,140.6867874148377
8,Role14_L34,253.2362173467079
8,Role14_L56,112.54942993187016
8,Role14_L78,56.27471496593508
8,Role15_L12,168.82414489780524
8,Role15_L34,303.8834608160494
8,Role15_L56,135.05931591824418
8,Role15_L78,67.52965795912209
9,Role13_L12,112.54981949484427
9,Role13_L34,202.58967509071968
9,Role13_L56,90.03985559587541
9,Role13_L78,45.019927797937704
9,Role14_L12,140.68727436855534
9,Role14_L34,253.2370938633996
9,Role14_L56,112.54981949484427
9,Role14_L78,56.274909747422136
9,Role15_L12,168.82472924226641
9,Role15_L34,303.8845126360795
9,Role15_L56,135.0597833938131
9,Role15_L78,67.52989169690655
10,Role13_L12,112.54994284536798
10,Role13_L34,202.5898971216624
10,Role13_L56,90.0399542762944
10,Role13_L78,45.0199771381472
10,Role14_L12,140.68742855671
10,Role14_L34,253.237371402078
10,Role14_L56,112.54994284536798
10,Role14_L78,56.27497142268399
10,Role15_L12,168.82491426805197
10,Role15_L34,303.88484568249356
10,Role15_L56,135.0599314144416
10,Role15_L78,67.5299657072208
11,Role13_L12,112.54998190273567
11,Role13_L34,202.58996742492423
11,Role13_L56,90.03998552218854
11,Role13_L78,45.01999276109427
11,Role14_L12,140.6874773784196
11,Role14_L34,253.23745928115528
11,Role14_L56,112.54998190273567
11,Role14_L78,56.27499095136783
11,Role15_L12,168.82497285410352
11,Role15_L34,303.88495113738634
11,Role15_L56,135.05997828328282
11,Role15_L78,67.52998914164141
12,Role13_L12,112.54999426974007
12,Role13_L34,202.58998968553212
12,Role13_L56,90.03999541579205
12,Role13_L78,45.019997707896025
12,Role14_L12,140.68749283717509
12,Role14_L34,253.23748710691515
12,Role14_L56,112.54999426974007
12,Role14_L78,56.274997134870034
12,Role15_L12,168.82499140461013
12,Role15_L34,303.8849845282982
12,Role15_L56,135.05999312368806
12,Role15_L78,67.52999656184403
13,Role13_L12,112.54999818558896
13,Role13_L34,202.58999673406012
13,Role13_L56,90.03999854847116
13,Role13_L78,45.01999927423558
13,Role14_L12,140.68749773198618
13,Role14_L34,253.23749591757513
13,Role14_L56,112.54999818558896
13,Role14_L78,56.27499909279448
13,Role15_L12,168.82499727838342
13,Role15_L34,303.88499510109017
13,Role15_L56,135.05999782270675
13,Role15_L78,67.52999891135337
14,Role13_L12,112.54999942549074
14,Role13_L34,202.58999896588332
14,Role13_L56,90.0399995403926
14,Role13_L78,45.0199997701963
14,Role14_L12,140.6874992818634
14,Role14_L34,253.23749870735412
14,Role14_L56,112.54999942549074
14,Role14_L78,56.27499971274537
14,Role15_L12,168.82499913823608
14,Role15_L34,303.88499844882494
14,Role15_L56,135.05999931058886
14,Role15_L78,67.52999965529443
15,Role13_L12,112.54999981808925
15,Role13_L34,202.58999967256065
15,Role13_L56,90.03999985447139
15,Role13_L78,45.019999927235695
15,Role14_L12,140.68749977261155
15,Role14_L34,253.2374995907008
15,Role14_L56,112.54999981808923
15,Role14_L78,56.27499990904462
15,Role15_L12,168.82499972713384
15,Role15_L34,303.8849995088409
15,Role15_L56,135.0599997817071
15,Role15_L78,67.52999989085355
16,Role13_L12,112.54999994240035
16,Role13_L34,202.58999989632065
16,Role13_L56,90.03999995392029
16,Role13_L78,45.01999997696014
16,Role14_L12,140.68749992800045
16,Role14_L34,253.23749987040082
16,Role14_L56,112.54999994240035
16,Role14_L78,56.274999971200174
16,Role15_L12,168.82499991360052
16,Role15_L34,303.88499984448094
16,Role15_L56,135.05999993088042
16,Role15_L78,67.52999996544021
17,Role13_L12,112.54999998176184
17,Role13_L34,202.5899999671713
17,Role13_L56,90.03999998540947
17,Role13_L78,45.01999999270473
17,Role14_L12,140.6874999772023
17,Role14_L34,253.23749995896415
17,Role14_L56,112.54999998176183
17,Role14_L78,56.274999990880914
17,Role15_L12,168.82499997264276
17,Role15_L34,303.884999950757
17,Role15_L56,135.0599999781142
17,Role15_L78,67.5299999890571
18,Role13_L12,112.5499999942251
18,Role13_L34,202.5899999896052
18,Role13_L56,90.0399999953801
18,Role13_L78,45.01999999769005
18,Role14_L12,140.6874999927814
18,Role14_L34,253.23749998700652
18,Role14_L56,112.5499999942251
18,Role14_L78,56.27499999711255
18,Role15_L12,168.82499999133768
18,Role15_L34,303.8849999844078
18,Role15_L56,135.05999999307014
18,Role15_L78,67.52999999653507
19,Role13_L12,112.54999999817147
19,Role13_L34,202.58999999670868
19,Role13_L56,90.03999999853718
19,Role13_L78,45.01999999926859
19,Role14_L12,140.68749999771435
19,Role14_L34,253.23749999588586
19,Role14_L56,112.54999999817147
19,Role14_L78,56.274999999085736
19,Role15_L12,168.8249999972572
19,Role15_L34,303.88499999506297
19,Role15_L56,135.05999999780576
19,Role15_L78,67.52999999890288
20,Role13_L12,112.54999999942102
20,Role13_L34,202.58999999895784
20,Role13_L56,90.03999999953682
20,Role13_L78,45.01999999976841
20,Role14_L12,140.68749999927627
20,Role14_L34,253.23749999869727
20,Role14_L56,112.54999999942102
20,Role14_L78,56.27499999971051
20,Role15_L12,168.8249999991315
20,Role15_L34,303.88499999843674
20,Role15_L56,135.0599999993052
20,Role15_L78,67.5299999996526
21,Role13_L12,112.54999999981668
21,Role13_L34,202.58999999967003
21,Role13_L56,90.03999999985334
21,Role13_L78,45.01999999992667
21,Role14_L12,140.68749999977084
21,Role14_L34,253.2374999995875
21,Role14_L56,112.54999999981666
21,Role14_L78,56.27499999990833
21,Role15_L12,168.824999999725
21,Role15_L34,303.884999999505
21,Role15_L56,135.05999999978002
21,Role15_L78,67.52999999989001
22,Role13_L12,112.54999999994196
22,Role13_L34,202.58999999989553
22,Role13_L56,90.03999999995357
22,Role13_L78,45.01999999997678
22,Role14_L12,140.68749999992744
22,Role14_L34,253.23749999986939
22,Role14_L56,112.54999999994196
22,Role14_L78,56.27499999997098
22,Role15_L12,168.82499999991293
22,Role15_L34,303.8849999998433
22,Role15_L56,135.05999999993034
22,Role15_L78,67.52999999996517
23,Role13_L12,112.54999999998162
23,Role13_L34,202.58999999996692
23,Role13_L56,90.0399999999853
23,Role13_L78,45.01999999999265
23,Role14_L12,140.68749999997704
23,Role14_L34,253.2374999999587
23,Role14_L56,112.54999999998162
23,Role14_L78,56.27499999999081
23,Role15_L12,168.82499999997245
23,Role15_L34,303.8849999999504
23,Role15_L56,135.05999999997795
23,Role15_L78,67.52999999998897
24,Role13_L12,112.54999999999418
24,Role13_L34,202.58999999998952
24,Role13_L56,90.03999999999535
24,Role13_L78,45.01999999999767
24,Role14_L12,140.68749999999272
24,Role14_L34,253.2374999999869
24,Role14_L56,112.54999999999418
24,Role14_L78,56.27499999999709
24,Role15_L12,168.82499999999126
24,Role15_L34,303.8849999999843
24,Role15_L56,135.059999999993
24,Role15_L78,67.5299999999965
25,Role13_L12,112.54999999999816
25,Role13_L34,202.58999999999668
25,Role13_L56,90.03999999999853
25,Role13_L78,45.019999999999264
25,Role14_L12,140.6874999999977
25,Role14_L34,253.23749999999586
25,Role14_L56,112.54999999999816
25,Role14_L78,56.27499999999908
25,Role15_L12,168.82499999999723
25,Role15_L34,303.884999999995
25,Role15_L56,135.05999999999779
25,Role15_L78,67.52999999999889
26,Role13_L12,112.54999999999944
26,Role13_L34,202.58999999999898
26,Role13_L56,90.03999999999957
26,Role13_L78,45.01999999999978
26,Role14_L12,140.6874999999993
26,Role14_L34,253.23749999999873
26,Role14_L56,112.54999999999944
26,Role14_L78,56.27499999999972
26,Role15_L12,168.82499999999914
26,Role15_L34,303.88499999999846
26,Role15_L56,135.05999999999932
26,Role15_L78,67.52999999999966
27,Role13_L12,112.54999999999981
27,Role13_L34,202.58999999999966
27,Role13_L56,90.03999999999985
27,Role13_L78,45.019999999999925
27,Role14_L12,140.68749999999977
27,Role14_L34,253.2374999999996
27,Role14_L56,112.54999999999981
27,Role14_L78,56.274999999999906
27,Role15_L12,168.82499999999973
27,Role15_L34,303.88499999999954
27,Role15_L56,135.05999999999977
27,Role15_L78,67.52999999999989
28,Role13_L12,112.54999999999997
28,Role13_L34,202.58999999999992
28,Role13_L56,90.03999999999996
28,Role13_L78,45.01999999999998
28,Role14_L12,140.68749999999994
28,Role14_L34,253.2374999999999
28,Role14_L56,112.54999999999997
28,Role14_L78,56.274999999999984
28,Role15_L12,168.82499999999993
28,Role15_L34,303.8849999999999
28,Role15_L56,135.05999999999995
28,Role15_L78,67.52999999999997
29,Role13_L12,112.54999999999998
29,Role13_L34,202.58999999999997
29,Role13_L56,90.03999999999998
29,Role13_L78,45.01999999999999
29,Role14_L12,140.68749999999997
29,Role14_L34,253.23749999999995
29,Role14_L56,112.54999999999998
29,Role14_L78,56.27499999999999
29,Role15_L12,168.82499999999996
29,Role15_L34,303.88499999999993
29,Role15_L56,135.05999999999997
29,Role15_L78,67.52999999999999
30,Role13_L12,112.55000000000001
30,Role13_L34,202.59000000000003
30,Role13_L56,90.04
30,Role13_L78,45.02
30,Role14_L12,140.6875
30,Role14_L34,253.2375
30,Role14_L56,112.55
30,Role14_L78,56.275
30,Role15_L12,168.825
30,Role15_L34,303.885
30,Role15_L56,135.06
30,Role15_L78,67.53
31,Role13_L12,112.55000000000001
31,Role13_L34,202.59000000000003
31,Role13_L56,90.04
31,Role13_L78,45.02
31,Role14_L12,140.6875
31,Role14_L34,253.2375
31,Role14_L56,112.55
31,Role14_L78,56.275
31,Role15_L12,168.825
31,Role15_L34,303.885
31,Role15_L56,135.06
31,Role15_L78,67.53
32,Role13_L12,112.55000000000001
32,Role13_L34,202.59000000000003
32,Role13_L56,90.04
32,Role13_L78,45.02
32,Role14_L12,140.6875
32,Role14_L34,253.2375
32,Role14_L56,112.55
32,Role14_L78,56.275
32,Role15_L12,168.825
32,Role15_L34,303.885
32,Role15_L56,135.06
32,Role15_L78,67.53
33,Role13_L12,112.55000000000001
33,Role13_L34,202.59000000000003
33,Role13_L56,90.04
33,Role13_L78,45.02
33,Role14_L12,140.6875
33,Role14_L34,253.2375
33,Role14_L56,112.55
33,Role14_L78,56.275
33,Role15_L12,168.825
33,Role15_L34,303.885
33,Role15_L56,135.06
33,Role15_L78,67.53
34,Role13_L12,112.55000000000001
34,Role13_L34,202.59000000000003
34,Role13_L56,90.04
34,Role13_L78,45.02
34,Role14_L12,140.6875
34,Role14_L34,253.2375
34,Role14_L56,112.55
34,Role14_L78,56.275
34,Role15_L12,168.825
34,Role15_L34,303.885
34,Role15_L56,135.06
34,Role15_L78,67.53
35,Role13_L12,112.55000000000001
35,Role13_L34,202.59000000000003
35,Role13_L56,90.04
35,Role13_L78,45.02
35,Role14_L12,140.6875
35,Role14_L34,253.2375
35,Role14_L56,112.55
35,Role14_L78,56.275
35,Role15_L12,168.825
35,Role15_L34,303.885
35,Role15_L56,135.06
35,Role15_L78,67.53
36,Role13_L12,112.55000000000001
36,Role13_L34,202.59000000000003
36,Role13_L56,90.04
36,Role13_L78,45.02
36,Role14_L12,140.6875
36,Role14_L34,253.2375
36,Role14_L56,112.55
36,Role14_L78,56.275
36,Role15_L12,168.825
36,Role15_L34,303.885
36,Role15_L56,135.06
36,Role15_L78,67.53
37,Role13_L12,112.55000000000001
37,Role13_L34,202.59000000000003
37,Role13_L56,90.04
37,Role13_L78,45.02
37,Role14_L12,140.6875
37,Role14_L34,253.2375
37,Role14_L56,112.55
37,Role14_L78,56.275
37,Role15_L12,168.825
37,Role15_L34,303.885
37,Role15_L56,135.06
37,Role15_L78,67.53
38,Role13_L12,112.55000000000001
38,Role13_L34,202.59000000000003
38,Role13_L56,90.04
38,Role13_L78,45.02
38,Role14_L12,140.6875
38,Role14_L34,253.2375
38,Role14_L56,112.55
38,Role14_L78,56.275
38,Role15_L12,168.825
38,Role15_L34,303.885
38,Role15_L56,135.06
38,Role15_L78,67.53
39,Role13_L12,112.55000000000001
39,Role13_L34,202.59000000000003
39,Role13_L56,90.04
39,Role13_L78,45.02
39,Role14_L12,140.6875
39,Role14_L34,253.2375
39,Role14_L56,112.55
39,Role14_L78,56.275
39,Role15_L12,168.825
39,Role15_L34,303.885
39,Role15_L56,135.06
39,Role15_L78,67.53
40,Role13_L12,112.55000000000001
40,Role13_L34,202.59000000000003
40,Role13_L56,90.04
40,Role13_L78,45.02
40,Role14_L12,140.6875
40,Role14_L34,253.2375
40,Role14_L56,112.55
40,Role14_L78,56.275
40,Role15_L12,168.825
40,Role15_L34,303.885
40,Role15_L56,135.06
40,Role15_L78,67.53
41,Role13_L12,112.55000000000001
41,Role13_L34,202.59000000000003
41,Role13_L56,90.04
41,Role13_L78,45.02
41,Role14_L12,140.6875
41,Role14_L34,253.2375
41,Role14_L56,112.55
41,Role14_L78,56.275
41,Role15_L12,168.825
41,Role15_L34,303.885
41,Role15_L56,135.06
41,Role15_L78,67.53
42,Role13_L12,112.55000000000001
42,Role13_L34,202.59000000000003
42,Role13_L56,90.04
42,Role13_L78,45.02
42,Role14_L12,140.6875
42,Role14_L34,253.2375
42,Role14_L56,112.55
42,Role14_L78,56.275
42,Role15_L12,168.825
42,Role15_L34,303.885
42,Role15_L56,135.06
42,Role15_L78,67.53
43,Role13_L12,112.55000000000001
43,Role13_L34,202.59000000000003
43,Role13_L56,90.04
43,Role13_L78,45.02
43,Role14_L12,140.6875
43,Role14_L34,253.2375
43,Role14_L56,112.55
43,Role14_L78,56.275
43,Role15_L12,168.825
43,Role15_L34,303.885
43,Role15_L56,135.06
43,Role15_L78,67.53
44,Role13_L12,112.55000000000001
44,Role13_L34,202.59000000000003
44,Role13_L56,90.04
44,Role13_L78,45.02
44,Role14_L12,140.6875
44,Role14_L34,253.2375
44,Role14_L56,112.55
44,Role14_L78,56.275
44,Role15_L12,168.825
44,Role15_L34,303.885
44,Role15_L56,135.06
44,Role15_L78,67.53
45,Role13_L12,112.55000000000001
45,Role13_L34,202.59000000000003
45,Role13_L56,90.04
45,Role13_L78,45.02
45,Role14_L12,140.6875
45,Role14_L34,253.2375
45,Role14_L56,112.55
45,Role14_L78,56.275
45,Role15_L12,168.825
45,Role15_L34,303.885
45,Role15_L56,135.06
45,Role15_L78,67.53
46,Role13_L12,112.55000000000001
46,Role13_L34,202.59000000000003
46,Role13_L56,90.04
46,Role13_L78,45.02
46,Role14_L12,140.6875
46,Role14_L34,253.2375
46,Role14_L56,112.55
46,Role14_L78,56.275
46,Role15_L12,168.825
46,Role15_L34,303.885
46,Role15_L56,135.06
46,Role15_L78,67.53
47,Role13_L12,112.55000000000001
47,Role13_L34,202.59000000000003
47,Role13_L56,90.04
47,Role13_L78,45.02
47,Role14_L12,140.6875
47,Role14_L34,253.2375
47,Role14_L56,112.55
47,Role14_L78,56.275
47,Role15_L12,168.825
47,Role15_L34,303.885
47,Role15_L56,135.06
47,Role15_L78,67.53
48,Role13_L12,112.55000000000001
48,Role13_L34,202.59000000000003
48,Role13_L56,90.04
48,Role13_L78,45.02
48,Role14_L12,140.6875
48,Role14_L34,253.2375
48,Role14_L56,112.55
48,Role14_L78,56.275
48,Role15_L12,168.825
48,Role15_L34,303.885
48,Role15_L56,135.06
48,Role15_L78,67.53
49,Role13_L12,112.55000000000001
49,Role13_L34,202.59000000000003
49,Role13_L56,90.04
49,Role13_L78,45.02
49,Role14_L12,140.6875
49,Role14_L34,253.2375
49,Role14_L56,112.55
49,Role14_L78,56.275
49,Role15_L12,168.825
49,Role15_L34,303.885
49,Role15_L56,135.06
49,Role15_L78,67.53
50,Role13_L12,112.55000000000001
50,Role13_L34,202.59000000000003
50,Role13_L56,90.04
50,Role13_L78,45.02
50,Role14_L12,140.6875
50,Role14_L34,253.2375
50,Role14_L56,112.55
50,Role14_L78,56.275
50,Role15_L12,168.825
50,Role15_L34,303.885
50,Role15_L56,135.06
50,Role15_L78,67.53
51,Role13_L12,112.55000000000001
51,Role13_L34,202.59000000000003
51,Role13_L56,90.04
51,Role13_L78,45.02
51,Role14_L12,140.6875
51,Role14_L34,253.2375
51,Role14_L56,112.55
51,Role14_L78,56.275
51,Role15_L12,168.825
51,Role15_L34,303.885
51,Role15_L56,135.06
51,Role15_L78,67.53
52,Role13_L12,112.55000000000001
52,Role13_L34,202.59000000000003
52,Role13_L56,90.04
52,Role13_L78,45.02
52,Role14_L12,140.6875
52,Role14_L34,253.2375
52,Role14_L56,112.55
52,Role14_L78,56.275
52,Role15_L12,168.825
52,Role15_L34,303.885
52,Role15_L56,135.06
52,Role15_L78,67.53
53,Role13_L12,112.55000000000001
53,Role13_L34,202.59000000000003
53,Role13_L56,90.04
53,Role13_L78,45.02
53,Role14_L12,140.6875
53,Role14_L34,253.2375
53,Role14_L56,112.55
53,Role14_L78,56.275
53,Role15_L12,168.825
53,Role15_L34,303.885
53,Role15_L56,135.06
53,Role15_L78,67.53
54,Role13_L12,112.55000000000001
54,Role13_L34,202.59000000000003
54,Role13_L56,90.04
54,Role13_L78,45.02
54,Role14_L12,140.6875
54,Role14_L34,253.2375
54,Role14_L56,112.55
54,Role14_L78,56.275
54,Role15_L12,168.825
54,Role15_L34,303.885
54,Role15_L56,135.06
54,Role15_L78,67.53
55,Role13_L12,112.55000000000001
55,Role13_L34,202.59000000000003
55,Role13_L56,90.04
55,Role13_L78,45.02
55,Role14_L12,140.6875
55,Role14_L34,253.2375
55,Role14_L56,112.55
55,Role14_L78,56.275
55,Role15_L12,168.825
55,Role15_L34,303.885
55,Role15_L56,135.06
55,Role15_L78,67.53
56,Role13_L12,112.55000000000001
56,Role13_L34,202.59000000000003
56,Role13_L56,90.04
56,Role13_L78,45.02
56,Role14_L12,140.6875
56,Role14_L34,253.2375
56,Role14_L56,112.55
56,Role14_L78,56.275
56,Role15_L12,168.825
56,Role15_L34,303.885
56,Role15_L56,135.06
56,Role15_L78,67.53
57,Role13_L12,112.55000000000001
57,Role13_L34,202.59000000000003
57,Role13_L56,90.04
57,Role13_L78,45.02
57,Role14_L12,140.6875
57,Role14_L34,253.2375
57,Role14_L56,112.55
57,Role14_L78,56.275
57,Role15_L12,168.825
57,Role15_L34,303.885
57,Role15_L56,135.06
57,Role15_L78,67.53
58,Role13_L12,112.55000000000001
58,Role13_L34,202.59000000000003
58,Role13_L56,90.04
58,Role13_L78,45.02
58,Role14_L12,140.6875
58,Role14_L34,253.2375
58,Role14_L56,112.55
58,Role14_L78,56.275
58,Role15_L12,168.825
58,Role15_L34,303.885
58,Role15_L56,135.06
58,Role15_L78,67.53
59,Role13_L12,112.55000000000001
59,Role13_L34,202.59000000000003
59,Role13_L56,90.04
59,Role13_L78,45.02
59,Role14_L12,140.6875
59,Role14_L34,253.2375
59,Role14_L56,112.55
59,Role14_L78,56.275
59,Role15_L12,168.825
59,Role15_L34,303.885
59,Role15_L56,135.06
59,Role15_L78,67.53
60,Role13_L12,112.55000000000001
60,Role13_L34,202.59000000000003
60,Role13_L56,90.04
60,Role13_L78,45.02
60,Role14_L12,140.6875
60,Role14_L34,253.2375
60,Role14_L56,112.55
60,Role14_L78,56.275
60,Role15_L12,168.825
60,Role15_L34,303.885
60,Role15_L56,135.06
60,Role15_L78,67.53
61,Role13_L12,112.55000000000001
61,Role13_L34,202.59000000000003
61,Role13_L56,90.04
61,Role13_L78,45.02
